Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text 
5,Meson Callejon,['Restaurant'],4.0,2022-01-17,Nathaniel Hamill,Good food and generous portions,"“Callejón” means “Alleyway” in Spanish – and that’s exactly where you’ll find Mesón Callejón, an authentic Spanish restaurant, down an alley just off the popular Upper Street in Islington, London.

Whether you’re looking for a special dining experience or just a light meal, come down the alley to Mesón Callejón where you will always find the warmest of welcomes and the best of Spanish food at great prices.",Food was absolutely incredible. Portions were generous so there was more than enough to go around. Highly recommended!
5,Meson Callejon,['Restaurant'],4.0,2019-05-16,Oliver Dowson,Great meal at Meson Callejon,"“Callejón” means “Alleyway” in Spanish – and that’s exactly where you’ll find Mesón Callejón, an authentic Spanish restaurant, down an alley just off the popular Upper Street in Islington, London.

Whether you’re looking for a special dining experience or just a light meal, come down the alley to Mesón Callejón where you will always find the warmest of welcomes and the best of Spanish food at great prices.","Great meal at Meson Callejon. I spend a lot of time in Spain, and this is just like going to a local restaurant there - except that few Spanish cities can boast the quality of food and service that this new Islington restaurant demonstrated when we dined there the other evening. Really tasty tapas, both the classics and ones with an original twist, and a paella to die for. They seem to have worked out the ambience and service for both a casual drink/snack and a fine meal, both experiences live side by side. Highly recommended."
5,Meson Callejon,['Restaurant'],4.0,2021-12-06,Connie,Awesome food,"“Callejón” means “Alleyway” in Spanish – and that’s exactly where you’ll find Mesón Callejón, an authentic Spanish restaurant, down an alley just off the popular Upper Street in Islington, London.

Whether you’re looking for a special dining experience or just a light meal, come down the alley to Mesón Callejón where you will always find the warmest of welcomes and the best of Spanish food at great prices.",Awesome food and amazing service. Will definitely come again!!
5,Meson Callejon,['Restaurant'],4.0,2021-05-25,Bu Ah Min,Good food and service,"“Callejón” means “Alleyway” in Spanish – and that’s exactly where you’ll find Mesón Callejón, an authentic Spanish restaurant, down an alley just off the popular Upper Street in Islington, London.

Whether you’re looking for a special dining experience or just a light meal, come down the alley to Mesón Callejón where you will always find the warmest of welcomes and the best of Spanish food at great prices.","Good food and service, nice staff, thank you👌🏻"
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Stef's Italian,['Restaurant'],3.8,2022-01-24,Sean Harvey,Fantastic lunch at a comfy restaurant,"Stef’s is a family run Italian restaurant situated in the heart of London’s west end serving freshly prepared Italian food to suit any taste, occasion or appetite. Our authentic Italian menu has been lovingly composed over many years, delicately balanced to showcase everything one of the world’s greatest cuisines has to offer. Whether you are looking for a light lunch, a delicious evening meal, or pre theatre dining, everyone is welcome at Stef’s.",Had flavoursome dishes here for lunch last week. Place is simple and very comfortable. Really worth a visit.
5,Stef's Italian,['Restaurant'],3.8,2021-08-31,pamperprincess,Mama Mia Italian Food Is Good!,"Stef’s is a family run Italian restaurant situated in the heart of London’s west end serving freshly prepared Italian food to suit any taste, occasion or appetite. Our authentic Italian menu has been lovingly composed over many years, delicately balanced to showcase everything one of the world’s greatest cuisines has to offer. Whether you are looking for a light lunch, a delicious evening meal, or pre theatre dining, everyone is welcome at Stef’s.","My friend and I attended Stef's for lunch over the weekend, as part of our girls pamper day. Personally for me, it was the first time I have properly socialized since the end of lock-down and I must say, the staff were very friendly and welcoming. We ordered Quattro Stagioni Pizza, Patatine French Fries, Tris di Pesce and a couple of cocktails to wash it down. The food was good and we were quite full after that, so we remained seated for at least twenty minutes before deciding to go and do a bit of window shopping for a few hours, in order to help burn off those excess calories, before moving onto our next venue.I will definitely go back again!"
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Thai Crystal Restaurant,['Restaurant'],3.8,2023-02-17,Jade Mcnally,Best Thai food close to home,The Best Thai Restaurant in Crystal Palace,"Best Thai food close to home. Food is outstanding, friendly staff! Xxx"
2,Thai Crystal Restaurant,['Restaurant'],3.8,2021-02-24,Keith Watson,Ordered twice now exactly the same…,The Best Thai Restaurant in Crystal Palace,"Ordered twice now exactly the same orders.’first time the order was damaged in transit and had to get it reordered. Second time one dish was incredibly hot when we ordered mild. And they had changed the menu without warning so the soups did not have the noodles as in the first order, yet it was the same price. No reply to my emails..."
Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
1,Dockers Inn,['Pub'],3.7,2022-06-01,René,No contact possible since cancellation,"Community pub serving craft beers, cocktails and modern British dining in the heart of Wapping, East London. Popular live music offering on Friday and Saturday.","Since I cancelled my reservation, I have not heard back for 3 days despite sending various emails. Also their phone remains unanswered. All I get is a voice mailbox. Is this company a fraud / still in business? They've charged my credit card and I want it back as per the (free) cancellation terms."
5,Dockers Inn,['Pub'],3.7,2023-08-27,Steve rowley,Great pub friendly staff,"Community pub serving craft beers, cocktails and modern British dining in the heart of Wapping, East London. Popular live music offering on Friday and Saturday.",
