Rating,Restaurant Name,Categories,Average Rating,Experience Date,Username,Review Title,Information,Review Text
5,Mussarats,['Restaurant'],4.4,2022-06-01,andrew hussey,"Really good food ,decent portions and…","A modern, contemporary twist on a variety of different Cuisines!","Really good food ,decent portions and quick service. Priced reasonably too.Mr Khan is a very good host and made our french visitors feel very welcome !"

5,Mussarats,['Restaurant'],4.4,2022-03-04,raza .n,Amazing experience and food,"A modern, contemporary twist on a variety of different Cuisines!","Amazing experience and food. Staff were very friendly and Mr Khan. Will be coming back regularly for sure recommend to all, all types of foods"

4,Mussarats,['Restaurant'],4.4,2021-08-16,Areej Majid,AMAZING FOOD,"A modern, contemporary twist on a variety of different Cuisines!","AMAZING FOOD! Tried this new place a few days ago and was left well impressed. From the host to the decor to the food everything was great. Definitely recommend ordering the chicken kuchi salan , which was something we never heard of but was delicious and the chicken noodles. Everything came hot and fresh and very spicy as we asked. Khan a gentleman working there left a great impression! Can not wait to visit this place only downside could be the portion size. The noodle size could be made bigger but over all amazing !"

1,Mussarats,['Restaurant'],4.4,2021-07-28,Usman Ali Azhar,Worst food quality and worst customer…,"A modern, contemporary twist on a variety of different Cuisines!","Worst food quality and worst customer services I visited this restaurant on 25-07-2021I ordered food and your service was pathetic and food was even more pathetic, I ordered Nihari and chicken jalferzi both curries were May be 3 days old and full of spices seems like warmed up 10 times, mojito was just water and when I told staff they said it will be like this, me and my wife both were ill 3 days due to stomachache and my daughter was even worse, I will be complaining to food authorities as well, you should not serve this kind of food to customers. Also I will be adding on trust pilot, even when I asked receipt of detailed food they said we can’t give you due to tax purposes."

3,Mussarats,['Restaurant'],4.4,2022-08-15,G. H,I visited this place yesterday,"A modern, contemporary twist on a variety of different Cuisines!","I visited this place yesterday, we did not have to wait long and was seated, however the food was just average nothing special. The kids meal chips and chicken nuggets were 6 pounds you would expect maybe a fruit shoot or a children drink with that for that price. The thing that really dissapointed me was the mocktails I asked for a Pina colda which had a very soar taste when i informed the waiter he kindly offered to replace it with a mango mocktail however this did not taste like a mocktail it tasted like a rubicon mango with added ice and some mint leaves. Which is not good as you paying nearly 5 pounds for a drink.Overall I do feel the place needs to upgrade the food to reflect their prices, also they refused to give us tap water and wanted us to buy bottled water or drinks 🤷‍♀️"

4,Mussarats,['Restaurant'],4.4,2021-11-17,Hana Shaikh,Lovely food,"A modern, contemporary twist on a variety of different Cuisines!","Lovely food, with good seasoning and cooked well,  reasonable pricing and portion sizes. Excellent service, with staff coming round asking if everything was okay frequently. Definately a spot you keep going back to!"

5,Mussarats,['Restaurant'],4.4,2022-09-21,Farzana,Served by mr khan a very nice guy with…,"A modern, contemporary twist on a variety of different Cuisines!","Served by mr khan a very nice guy with very good customer service, excellent food and excellent prices , will go again"

2,Mussarats,['Restaurant'],4.4,2021-12-19,Jaswinder Singh,Food was less than average,"A modern, contemporary twist on a variety of different Cuisines!","Food was less than average. Service was ok. Khan, the manager was very annoying. Unfortunately steaks only come as a filet and med to well. I prefer some blood in my meat, so went for the burger, which was a solid 2.5/10. I'd recommend the kebab place just a few steps away. I promise you wouldn't be disappointed."

5,Mussarats,['Restaurant'],4.4,2023-08-29,Aneela Mohammed,Dined here last night,"A modern, contemporary twist on a variety of different Cuisines!","Dined here last night, food was amazing proper authentic Pakistani taste, the decor is contemporary and it’s very clean, service was excellent especially from the Manager MR KhAn, price was very reasonable, will definitely visit again and 💯 recommend!"
